host_t_us,sensor_t_us,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
1781544003540122,99633220,0.6961753964424133,-0.004589608870446682,0.021059608086943626,-0.7175480723381042,-0.22033371031284332,-0.34714242815971375,9.733287811279297,0.7232705950737,0.10937263071537018,0.0848100557923317
1781544003541865,99649887,0.6961744427680969,-0.004586868919432163,0.021071163937449455,-0.7175487279891968,-0.21440427005290985,-0.3518450856208801,9.705689430236816,0.6560757160186768,0.17533814907073975,0.10503127425909042
1781544003570131,99666554,0.6961687803268433,-0.00459120562300086,0.02106521464884281,-0.7175543308258057,-0.21917852759361267,-0.35710570216178894,9.705378532409668,0.7090939879417419,0.0574813038110733,0.05690501630306244
1781544003572044,99683221,0.696169912815094,-0.0045882342383265495,0.02107762172818184,-0.717552900314331,-0.21437227725982666,-0.35592207312583923,9.714095115661621,0.6527204513549805,0.18024298548698425,0.1257135421037674
1781544003600342,99699888,0.6961688995361328,-0.0045941490679979324,0.021083632484078407,-0.7175536751747131,-0.2378176897764206,-0.34907713532447815,9.708564758300781,0.6419886350631714,0.1061326190829277,0.1027645468711853
1781544003630117,99716555,0.6961715817451477,-0.004591934382915497,0.021073032170534134,-0.7175514101982117,-0.209351047873497,-0.35153040289878845,9.725991249084473,0.762509286403656,0.0660487487912178,0.13617631793022156
1781544003631854,99733222,0.6961806416511536,-0.004592691548168659,0.02108229324221611,-0.717542290687561,-0.20834268629550934,-0.3685138523578644,9.712864875793457,0.649480402469635,0.14533285796642303,0.20051541924476624
1781544003660128,99749889,0.6961773037910461,-0.004591512493789196,0.021083714440464973,-0.7175454497337341,-0.21520185470581055,-0.36308160424232483,9.696764945983887,0.6988616585731506,0.11955367028713226,0.0807248130440712
1781544003661863,99766556,0.6961724758148193,-0.004581045359373093,0.02107512578368187,-0.7175505757331848,-0.20927608013153076,-0.352624773979187,9.708512306213379,0.7929370999336243,0.1177607998251915,0.06501143425703049
1781544003690128,99783223,0.6961637735366821,-0.004593532532453537,0.021083194762468338,-0.7175586819648743,-0.21437932550907135,-0.34720680117607117,9.71278190612793,0.6011876463890076,0.08491250872612,0.02888472005724907
1781544003691869,99799890,0.6961692571640015,-0.004598020110279322,0.021080678328871727,-0.7175534963607788,-0.21892841160297394,-0.36177632212638855,9.718172073364258,0.6901918053627014,0.07126092910766602,0.16318491101264954
1781544003720131,99816557,0.6961696743965149,-0.004598101135343313,0.021081922575831413,-0.7175529599189758,-0.22523657977581024,-0.35820716619491577,9.704009056091309,0.693239688873291,0.11185705661773682,0.11681310832500458
1781544003721863,99833224,0.6961736679077148,-0.004595614969730377,0.021089300513267517,-0.7175489068031311,-0.22766493260860443,-0.3489663004875183,9.700333595275879,0.6748754382133484,0.1532599925994873,0.15204337239265442
