host_t_us,sensor_t_us,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
1781548220088639,161013674,-0.8307039141654968,-0.5475893616676331,0.057813018560409546,0.08206576108932495,0.19893577694892883,9.435403823852539,4.060370922088623,-1.7829384803771973,1.4873744249343872,-4.530489921569824
1781548220088916,161030341,-0.8305918574333191,-0.5477596521377563,0.05746859312057495,0.0823056548833847,0.19050997495651245,9.347166061401367,4.020563125610352,-2.3111236095428467,1.9084980487823486,-4.026867389678955
1781548220111764,161047008,-0.830238938331604,-0.5482852458953857,0.05720795691013336,0.08254648000001907,0.1230400875210762,9.308472633361816,4.000610828399658,0.672416627407074,1.5387917757034302,-3.990138530731201
1781548220141999,161063675,-0.8298690319061279,-0.5488288402557373,0.05699387192726135,0.08280152082443237,0.06953098624944687,9.314114570617676,4.019588947296143,0.8598118424415588,1.2149192094802856,-3.915566921234131
1781548220143942,161080342,-0.8296805024147034,-0.5490695238113403,0.056850407272577286,0.0831919014453888,0.13615508377552032,9.305001258850098,4.062714576721191,-1.5657812356948853,0.20351210236549377,-4.198511123657227
1781548220171662,161097009,-0.8297892808914185,-0.5488433837890625,0.05660172924399376,0.08376816660165787,0.10297290980815887,9.215561866760254,4.118000507354736,-5.483769416809082,-0.04836959019303322,-5.302739143371582
1781548220173057,161113676,-0.8299229145050049,-0.5485543608665466,0.056363049894571304,0.08449550718069077,0.003146049100905657,9.193075180053711,4.166469573974609,-5.989211082458496,-0.7006740570068359,-6.087742805480957
1781548220201179,161130343,-0.8298264741897583,-0.5485917329788208,0.056246355175971985,0.08527322858572006,-0.019152265042066574,9.237805366516113,4.229392051696777,-3.207875967025757,-1.4856265783309937,-6.175210475921631
1781548220202593,161147010,-0.8299453258514404,-0.5482928156852722,0.056223053485155106,0.08605129271745682,0.07530926167964935,9.229724884033203,4.248806476593018,-5.883328437805176,-2.135497570037842,-5.5686116218566895
1781548220233487,161163677,-0.8300344347953796,-0.5480282306671143,0.05618881434202194,0.08689586818218231,0.1758962720632553,9.108670234680176,4.235663414001465,-5.607760906219482,-2.314222812652588,-6.020291328430176
