host_t_us,sensor_t_us,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
1781547125238520,805342215,0.1462024748325348,-0.004930081311613321,-0.00022789383365307003,0.9892423748970032,-0.09146906435489655,-0.01808505319058895,10.312812805175781,0.5397555828094482,0.22498835623264313,0.5259503722190857
1781547125240092,805358882,0.14619679749011993,-0.004922062624245882,-0.00023198072449304163,0.9892432689666748,-0.11464283615350723,-0.02434689737856388,10.33072566986084,0.3968367576599121,0.08187740296125412,0.6220748424530029
1781547125268748,805375549,0.1462065577507019,-0.004923179745674133,-0.000237678483244963,0.9892417788505554,-0.1065429225564003,-0.026582157239317894,10.313706398010254,0.37735825777053833,0.14250265061855316,0.5103394389152527
1781547125298508,805392216,0.1462021768093109,-0.004932309966534376,-0.00023585211602039635,0.9892423748970032,-0.10663892328739166,-0.02486894465982914,10.307294845581055,0.42005467414855957,0.20449818670749664,0.6014693975448608
1781547125300079,805408883,0.14620733261108398,-0.004935136996209621,-0.00023892380704637617,0.9892416596412659,-0.10380657017230988,-0.025423258543014526,10.348553657531738,0.3932061195373535,0.15683935582637787,0.5500839352607727
1781547125328541,805425550,0.14621450006961823,-0.0049340627156198025,-0.00024397094966843724,0.9892405867576599,-0.09552378952503204,-0.019633280113339424,10.308379173278809,0.3838382959365845,0.12822356820106506,0.5289726257324219
1781547125330219,805442217,0.14620991051197052,-0.0049360659904778,-0.0002446620201226324,0.9892413020133972,-0.10343857854604721,-0.021861493587493896,10.317672729492188,0.41004008054733276,0.15349049866199493,0.6028781533241272
1781547125358503,805458884,0.14621268212795258,-0.00494693499058485,-0.00025464242207817733,0.989240825176239,-0.11410219967365265,-0.030619321390986443,10.310567855834961,0.338068425655365,0.20448538661003113,0.5630759596824646
1781547125360076,805475551,0.14620812237262726,-0.004942987579852343,-0.00024865916930139065,0.9892414808273315,-0.1007421687245369,-0.028212811797857285,10.322357177734375,0.46122708916664124,0.11984822154045105,0.6187195777893066
1781547125388527,805492218,0.14620579779148102,-0.004933417309075594,-0.0002509800542611629,0.989241898059845,-0.10946770757436752,-0.01952609233558178,10.314976692199707,0.4105779826641083,0.07311785221099854,0.5982037782669067
1781547125390104,805508885,0.14620323479175568,-0.004930701106786728,-0.0002566872863098979,0.9892422556877136,-0.09538459777832031,-0.022873422130942345,10.321667671203613,0.3806239068508148,0.11624963581562042,0.6034415364265442
1781547125418699,805525552,0.14620110392570496,-0.00493362732231617,-0.0002509338373783976,0.9892425537109375,-0.10455796122550964,-0.026760905981063843,10.296780586242676,0.4529413878917694,0.1661047339439392,0.5964236855506897
1781547125448517,805542219,0.1462080329656601,-0.004938845988363028,-0.0002530525962356478,0.9892415404319763,-0.09242022782564163,-0.02131075970828533,10.319107055664062,0.39741307497024536,0.17401909828186035,0.5371174812316895
1781547125450353,805558886,0.14620299637317657,-0.004943522624671459,-0.00025696601369418204,0.9892422556877136,-0.10092414915561676,-0.01637902855873108,10.325011253356934,0.38515737652778625,0.16839708387851715,0.6298611164093018
1781547125478836,805575553,0.14620351791381836,-0.004929053131490946,-0.0002499010879546404,0.9892421960830688,-0.10970056056976318,-0.033559177070856094,10.322013854980469,0.4793609380722046,0.04931085184216499,0.5856664180755615
1781547125480104,805592220,0.1462033987045288,-0.004927463363856077,-0.0002505964075680822,0.9892423152923584,-0.0945763811469078,-0.019923049956560135,10.320494651794434,0.4136770963668823,0.1290687918663025,0.5838863253593445
