host_t_us,sensor_t_us,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
1781547126424757,805990197,0.3189794421195984,0.622417688369751,-0.3338356018066406,0.6319829225540161,9.7466402053833,-0.12300942093133926,0.07991187274456024,-3.4378011226654053,1.460801362991333,-1.4579776525497437
1781547126426413,806023531,0.31895384192466736,0.6224491596221924,-0.3336535692214966,0.632060706615448,9.782539367675781,-0.08751457929611206,0.08659037202596664,-2.6298608779907227,0.8067552447319031,-1.5201905965805054
1781547126427698,806040198,0.31891679763793945,0.6225035190582275,-0.33353203535079956,0.6320902109146118,9.772912979125977,-0.06012296304106712,0.08983020484447479,-2.6037611961364746,0.793654203414917,-1.617262601852417
1781547126665539,806056865,0.3188443183898926,0.6225529909133911,-0.33345627784729004,0.6321179270744324,9.774032592773438,-0.06404934823513031,0.08620390295982361,-2.666064500808716,0.6258783340454102,-1.2594659328460693
1781547126667397,806256869,0.3193708658218384,0.6232433915138245,-0.33201512694358826,0.6319302916526794,9.742435455322266,-0.12610766291618347,0.12648923695087433,-3.446035385131836,0.6842241287231445,-1.02064049243927
1781547126669261,806273536,0.31934720277786255,0.6232591867446899,-0.33200982213020325,0.6319293975830078,9.71507453918457,-0.14407972991466522,0.11523300409317017,-3.320110321044922,0.609089195728302,-1.1562726497650146
1781547126905498,806290203,0.31942543387413025,0.6233106255531311,-0.33180293440818787,0.6319479942321777,9.734695434570312,-0.12571513652801514,0.09787262976169586,-2.758104085922241,1.2127935886383057,-2.501464605331421
1781547126907992,806506874,0.3194897174835205,0.6241130828857422,-0.32983386516571045,0.632154107093811,9.713974952697754,-0.0494975782930851,0.04687229171395302,-3.4181301593780518,0.3056811988353729,-1.0630295276641846
1781547126910899,806523541,0.3194490671157837,0.6241371035575867,-0.3298443555831909,0.6321455836296082,9.745168685913086,-0.1109013482928276,0.08924710750579834,-3.31538462638855,0.47144654393196106,-1.0500950813293457
1781547127145312,806540208,0.31948304176330566,0.6241790056228638,-0.3298153877258301,0.6321020722389221,9.744413375854492,-0.12485180050134659,0.08316206932067871,-3.501973867416382,0.498839408159256,-1.6616754531860352
