host_t_us,sensor_t_us,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
1781547126230900,806325568,0.14610211551189423,-0.0049157701432704926,-0.00025938075850717723,0.989257276058197,-0.10704303532838821,-0.0217540692538023,10.298425674438477,0.3944803774356842,0.06323134899139404,0.5127469897270203
1781547126231185,806342235,0.14610688388347626,-0.004922882188111544,-0.00026704222545959055,0.9892565608024597,-0.11048334836959839,-0.03291898965835571,10.322836875915527,0.3577646017074585,0.1812930852174759,0.5526259541511536
1781547126258757,806358902,0.14610010385513306,-0.004921459127217531,-0.000273602781817317,0.9892575144767761,-0.1034986674785614,-0.021356996148824692,10.314876556396484,0.3735803961753845,0.12426640838384628,0.6224589943885803
1781547126260349,806375569,0.14609213173389435,-0.004915241617709398,-0.0002635751443449408,0.9892587065696716,-0.10094514489173889,-0.03456036373972893,10.302717208862305,0.49098899960517883,0.10830968618392944,0.6366227865219116
1781547126288521,806392236,0.1460917741060257,-0.004914776887744665,-0.0002608320501167327,0.9892587661743164,-0.09535956382751465,-0.015742463991045952,10.30599308013916,0.43592172861099243,0.14013347029685974,0.58565354347229
1781547126290460,806408903,0.1460968405008316,-0.004903887398540974,-0.00026414604508318007,0.9892581701278687,-0.10933896154165268,-0.03844422847032547,10.300910949707031,0.40541699528694153,0.06323135644197464,0.5405752062797546
1781547126318978,806425570,0.14609293639659882,-0.004898009356111288,-0.00025895226281136274,0.9892587065696716,-0.09807390719652176,-0.02327038161456585,10.301007270812988,0.45796146988868713,0.10576122999191284,0.613801896572113
1781547126348805,806442237,0.14609120786190033,-0.004879739135503769,-0.0002576894185040146,0.9892590641975403,-0.08852938562631607,-0.020244929939508438,10.314118385314941,0.4438360929489136,0.017602326348423958,0.5840784311294556
1781547126350556,806458904,0.14608480036258698,-0.004874092992395163,-0.0002524401352275163,0.9892599582672119,-0.09929339587688446,-0.029142513871192932,10.311564445495605,0.45817917585372925,0.10743886232376099,0.6142373085021973
1781547126378478,806475571,0.14609158039093018,-0.004868428222835064,-0.00024728826247155666,0.9892591238021851,-0.09430816024541855,-0.01153684500604868,10.324825286865234,0.45787182450294495,0.10731080174446106,0.5335060954093933
1781547126380856,806492238,0.1460895985364914,-0.00486065074801445,-0.0002358326019020751,0.9892594218254089,-0.1037319004535675,-0.012860129587352276,10.315913200378418,0.5024763345718384,0.09916596114635468,0.6024811267852783
1781547126408584,806508905,0.14607709646224976,-0.004853821825236082,-0.0002383710816502571,0.9892613291740417,-0.09528406709432602,-0.015298926271498203,10.318580627441406,0.4060828983783722,0.0915333703160286,0.6659108996391296
1781547126410882,806525572,0.14607954025268555,-0.00484912795946002,-0.00024476065300405025,0.9892609715461731,-0.09505528956651688,-0.019837137311697006,10.314955711364746,0.3782803416252136,0.10226510465145111,0.5636906623840332
1781547126438499,806542239,0.14607776701450348,-0.0048559135757386684,-0.0002486647281330079,0.9892612099647522,-0.09611056745052338,-0.01761639676988125,10.320440292358398,0.38353097438812256,0.1828298568725586,0.5856919884681702
1781547126440332,806558906,0.14607717096805573,-0.00486287847161293,-0.00024159341410268098,0.9892612099647522,-0.10936399549245834,-0.020945847034454346,10.32895565032959,0.4578334093093872,0.19503429532051086,0.5908529162406921
