host_t_us,sensor_t_us,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
1781546625414800,305501591,-0.01680922321975231,0.011502723209559917,-0.01012361515313387,-0.9997413754463196,-0.1561761200428009,0.2303609997034073,10.187298774719238,-3.403851270675659,0.7911059260368347,-1.2590306997299194
1781546625445099,305518258,-0.016813527792692184,0.011500833556056023,-0.010131556540727615,-0.99974125623703,-0.17183974385261536,0.22837646305561066,10.158719062805176,-3.404247760772705,0.7785683870315552,-1.2814160585403442
1781546625446339,305534925,-0.016819370910525322,0.011504157446324825,-0.010127058252692223,-0.9997411370277405,-0.17063063383102417,0.22957853972911835,10.185556411743164,-3.49019193649292,0.8129408359527588,-1.2933902740478516
1781546625474659,305551592,-0.01682816445827484,0.011494248174130917,-0.01011873409152031,-0.9997411370277405,-0.1743016093969345,0.22188442945480347,10.15810775756836,-3.5148565769195557,0.7213881015777588,-1.3124204874038696
1781546625476855,305568259,-0.01682736538350582,0.011485530994832516,-0.010114746168255806,-0.9997413754463196,-0.15945710241794586,0.2306125909090042,10.188094139099121,-3.486118793487549,0.7308391332626343,-1.2470566034317017
1781546625504421,305584926,-0.016826841980218887,0.011484776623547077,-0.010117320343852043,-0.9997413158416748,-0.1708175241947174,0.22319923341274261,10.190958976745605,-3.4419755935668945,0.7864699959754944,-1.2484012842178345
1781546625505502,305601593,-0.016829799860715866,0.011489403434097767,-0.010121439583599567,-0.9997411370277405,-0.15746836364269257,0.22452232241630554,10.184391021728516,-3.431807041168213,0.8234803080558777,-1.2730151414871216
1781546625534463,305618260,-0.01684238202869892,0.011487200856208801,-0.010122613981366158,-0.9997408986091614,-0.16238977015018463,0.23940905928611755,10.179121971130371,-3.4505810737609863,0.775661289691925,-1.3383147716522217
1781546625535746,305634927,-0.016852516680955887,0.011482697911560535,-0.01012817956507206,-0.9997407793998718,-0.16004633903503418,0.21372106671333313,10.179314613342285,-3.4204483032226562,0.7606395483016968,-1.3213849067687988
1781546625564503,305651594,-0.016853807494044304,0.011485892347991467,-0.010123401880264282,-0.9997407793998718,-0.17267681658267975,0.22407808899879456,10.165772438049316,-3.4931881427764893,0.8130816221237183,-1.2623348236083984
1781546625594611,305668261,-0.016853779554367065,0.01148578617721796,-0.010111921466886997,-0.9997408986091614,-0.16026854515075684,0.23003451526165009,10.174515724182129,-3.539073944091797,0.7897740602493286,-1.2531911134719849
