host_t_us,sensor_t_us,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
1781546625410826,305508867,0.6172498464584351,0.005050803069025278,0.0034992690198123455,-0.7867432236671448,-0.12581811845302582,-0.0055109355598688126,10.305234909057617,0.44350308179855347,0.18857991695404053,0.6558195352554321
1781546625412235,305525534,0.6172526478767395,0.005057517904788256,0.0035134844947606325,-0.7867408990859985,-0.13039208948612213,-0.025276632979512215,10.338129043579102,0.4118073880672455,0.2651490569114685,0.6588802337646484
1781546625441349,305542201,0.617253303527832,0.005046684294939041,0.003518779296427965,-0.7867404222488403,-0.1331922709941864,-0.005965113639831543,10.307869911193848,0.3857848346233368,0.13232159614562988,0.636008083820343
1781546625442514,305558868,0.6172471642494202,0.005052860826253891,0.0035173033829778433,-0.7867452502250671,-0.13795576989650726,-0.013282033614814281,10.324063301086426,0.49489492177963257,0.19559776782989502,0.5790326595306396
1781546625470254,305575535,0.6172485947608948,0.005051881540566683,0.0035153061617165804,-0.7867441773414612,-0.13050653040409088,-0.017498381435871124,10.282032012939453,0.46691301465034485,0.15470708906650543,0.6453952193260193
1781546625473273,305592202,0.6172557473182678,0.005051266867667437,0.0035250242799520493,-0.7867386341094971,-0.14436116814613342,-0.010285377502441406,10.320891380310059,0.4047766923904419,0.20640632510185242,0.6951350569725037
1781546625500370,305608869,0.617255449295044,0.005042969714850187,0.003527440130710602,-0.7867387533187866,-0.120192751288414,-0.01184082217514515,10.318737983703613,0.4121147096157074,0.1338583528995514,0.6266210675239563
1781546625530723,305625536,0.6172625422477722,0.005050863139331341,0.0035277712158858776,-0.7867331504821777,-0.13087671995162964,-0.0029302514158189297,10.305814743041992,0.49171891808509827,0.21259179711341858,0.6938543915748596
1781546625531804,305642203,0.6172622442245483,0.005038484465330839,0.0035248075146228075,-0.7867335081100464,-0.11211410164833069,-0.02377462573349476,10.293655395507812,0.4238390028476715,0.08892729878425598,0.6325440406799316
1781546625560793,305658870,0.617257297039032,0.0050360579043626785,0.00352090853266418,-0.7867373824119568,-0.14210458099842072,-0.01464111264795065,10.320425987243652,0.47144654393196106,0.13878880441188812,0.5874336957931519
1781546625562033,305675537,0.6172575950622559,0.005033962894231081,0.003526634769514203,-0.7867371439933777,-0.12105819582939148,-0.01977284997701645,10.328372955322266,0.4205797016620636,0.1814083456993103,0.6291695237159729
1781546625591057,305692204,0.6172615885734558,0.00503504928201437,0.0035189599730074406,-0.7867339253425598,-0.13154394924640656,-0.009806914255023003,10.311675071716309,0.5063182711601257,0.14175988733768463,0.6695223450660706
1781546625592410,305708871,0.6172608137130737,0.005020126700401306,0.003516887314617634,-0.7867347002029419,-0.13007023930549622,-0.015370539389550686,10.305753707885742,0.4083752930164337,0.07894475013017654,0.6224590539932251
1781546625621314,305725538,0.6172541379928589,0.005018380004912615,0.0035192049108445644,-0.7867399454116821,-0.13957615196704865,-0.010077890008687973,10.312569618225098,0.4409033954143524,0.16881969571113586,0.5655604004859924
1781546625622464,305742205,0.617257833480835,0.005013322923332453,0.00353443156927824,-0.7867370247840881,-0.12747426331043243,-0.005700668785721064,10.297978401184082,0.35639432072639465,0.20574040710926056,0.6622611880302429
1781546625651396,305758872,0.6172468066215515,0.005015478003770113,0.0035297912545502186,-0.7867456078529358,-0.114134281873703,-0.018023962154984474,10.327332496643066,0.4952279329299927,0.16041873395442963,0.5349147915840149
