host_t_us,sensor_t_us,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
1781547253473911,102663121,-0.36677926778793335,0.0433911457657814,-0.06196671724319458,0.9272273778915405,-0.16112691164016724,-1.2129075527191162,10.086219787597656,6.693669319152832,-3.4775776863098145,2.621915102005005
1781547253503684,102696455,-0.3666302561759949,0.043085914105176926,-0.060105860233306885,0.9274231195449829,0.6757020950317383,-1.6579159498214722,10.133321762084961,5.9400787353515625,-0.35787346959114075,-2.0177814960479736
1781547253534265,102729789,-0.36558398604393005,0.041580501943826675,-0.05397586151957512,0.9282813668251038,0.49404177069664,-1.538670539855957,10.13537883758545,27.259517669677734,-2.702928304672241,-3.7387213706970215
1781547253563888,102763123,-0.36322611570358276,0.03960287943482399,-0.04811184108257294,0.9296149015426636,0.15166231989860535,-1.251809000968933,10.20156192779541,20.293418884277344,-0.27637431025505066,-9.284466743469238
1781547253594256,102813124,-0.3579068183898926,0.037038471549749374,-0.04154152423143387,0.9320975542068481,0.32734793424606323,-1.0348944664001465,10.253555297851562,9.5776948928833,2.0985217094421387,-16.380788803100586
1781547253623188,102846458,-0.35468021035194397,0.035367440432310104,-0.03897940739989281,0.9335051774978638,0.3803569972515106,-0.9730212092399597,10.29828929901123,9.864413261413574,3.2591991424560547,-11.882290840148926
1781547253683915,102879792,-0.3498654365539551,0.03445032238960266,-0.03797842562198639,0.9353958964347839,0.051971450448036194,-0.9780195355415344,10.217190742492676,2.4710404872894287,2.94889760017395,-21.05496597290039
1781547253714273,102913126,-0.34427374601364136,0.03272018954157829,-0.03702265024185181,0.9375685453414917,0.4568237066268921,-0.7646340727806091,10.24425220489502,5.3581647872924805,6.1685261726379395,-18.70513343811035
1781547253743792,102946460,-0.33954012393951416,0.02963445335626602,-0.03652525320649147,0.9394148588180542,0.36947816610336304,-0.7196601033210754,10.201123237609863,6.820422172546387,11.376620292663574,-16.05624008178711
1781547253774112,102963127,-0.3379918038845062,0.02770180068910122,-0.03622731566429138,0.940043568611145,0.3967306613922119,-0.7698135375976562,10.287601470947266,6.647892475128174,12.468921661376953,-10.481073379516602
1781547253803300,102996461,-0.33510807156562805,0.02318604663014412,-0.03482033684849739,0.9412506222724915,-0.2709769606590271,-1.0345966815948486,10.14588737487793,11.76834487915039,16.218265533447266,-11.654004096984863
1781547253833259,103063129,-0.33058255910873413,0.016648154705762863,-0.030817734077572823,0.9431270956993103,-0.01794995367527008,-0.5780970454216003,10.224028587341309,9.160974502563477,2.568596124649048,-4.8164825439453125
1781547253864315,103096463,-0.3308137059211731,0.014811758883297443,-0.028463177382946014,0.943150520324707,0.06345237046480179,-0.5734581351280212,10.158867835998535,10.51799488067627,4.887245178222656,0.9489701390266418
1781547253923573,103113130,-0.3303104341030121,0.01363301370292902,-0.026321815326809883,0.9434069991111755,0.11428141593933105,-0.6366031169891357,10.246992111206055,16.934412002563477,3.0617644786834717,-3.2715134620666504
1781547253954498,103146464,-0.32906538248062134,0.010806693695485592,-0.022646311670541763,0.9439738988876343,-0.1994505524635315,-0.4177810847759247,10.38593578338623,13.781915664672852,3.0919225215911865,-2.6586644649505615
1781547253984593,103179798,-0.33113935589790344,0.009704180993139744,-0.021609338000416756,0.943284809589386,0.1692749261856079,-0.33686813712120056,10.239992141723633,4.787355422973633,4.304005146026611,11.439579010009766
1781547254013306,103213132,-0.3326662480831146,0.007483672816306353,-0.017979128286242485,0.9428437352180481,0.07769317179918289,-0.5902412533760071,10.193971633911133,18.02705192565918,1.513296127319336,1.3552782535552979
1781547254043169,103246466,-0.3319787085056305,0.004483351018279791,-0.013279175385832787,0.9431828856468201,-0.043506063520908356,-0.21583706140518188,10.397527694702148,17.39745330810547,6.202243804931641,-1.5825209617614746
1781547254074147,103296467,-0.3313715159893036,0.0006025530165061355,-0.00878628809005022,0.9434595704078674,0.0037553650327026844,-0.1528041809797287,10.209628105163574,15.485024452209473,5.17086935043335,-1.1832438707351685
1781547254104213,103329801,-0.3305509686470032,-0.0025473095010966063,-0.00470159063115716,0.943773090839386,-0.13732315599918365,-0.07581023871898651,10.298417091369629,16.620620727539062,6.571771144866943,-2.992168664932251
1781547254163338,103363135,-0.32997530698776245,-0.005620914977043867,-0.001367144170217216,0.9439719319343567,-0.09803035855293274,0.13340575993061066,10.56848430633545,14.137420654296875,7.064032554626465,-0.22199824452400208
1781547254193210,103396469,-0.33114269375801086,-0.00538948830217123,-0.001155329984612763,0.9435647130012512,-0.16451969742774963,0.06206566095352173,10.336287498474121,0.793116569519043,-1.4239126443862915,5.126542568206787
1781547254223878,103413136,-0.3317549228668213,-0.005162601824849844,-0.0010107940761372447,0.9433510899543762,-0.16066066920757294,0.06473671644926071,10.320021629333496,0.7645840644836426,-1.6343210935592651,5.024143218994141
