host_t_us,sensor_t_us,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
1781547253654741,102534595,-0.7314002513885498,-0.05515816807746887,-0.13548468053340912,0.6660750508308411,-2.746211290359497,-0.9103803634643555,9.412579536437988,7.322206974029541,-8.524588584899902,-3.733334541320801
1781547253656069,102734599,-0.7300412058830261,-0.05544452369213104,-0.13396769762039185,0.6678466796875,-2.6801340579986572,-0.990456759929657,9.342828750610352,5.452338695526123,-9.923479080200195,5.189372539520264
1781547253657856,102751266,-0.7306118011474609,-0.055137526243925095,-0.13265648484230042,0.6675096154212952,-2.5348007678985596,-0.9671013951301575,9.33542251586914,4.656665325164795,-8.357183456420898,4.6120991706848145
1781547253894160,102767933,-0.7310158610343933,-0.054881297051906586,-0.13129878044128418,0.6673567891120911,-2.5951149463653564,-0.928199291229248,9.371824264526367,5.356148719787598,-8.27542781829834,2.9865119457244873
1781547253896114,102984604,-0.7310327887535095,-0.054070357233285904,-0.11683636158704758,0.6700876951217651,-2.47707200050354,-0.8036126494407654,9.267119407653809,6.503597259521484,-5.468799114227295,1.2597674131393433
1781547253898264,103001271,-0.7312221527099609,-0.054068971425294876,-0.11517884582281113,0.6701681613922119,-2.4154350757598877,-0.7031254768371582,9.45708179473877,8.329164505004883,-8.488539695739746,1.165839433670044
1781547254134500,103017938,-0.7311602234840393,-0.054414909332990646,-0.11388297379016876,0.6704292297363281,-2.3494348526000977,-0.7103866338729858,9.451249122619629,8.644909858703613,-4.93809175491333,-0.7576623558998108
1781547254136869,103217942,-0.731874406337738,-0.06876840442419052,-0.10169556736946106,0.6702905297279358,-2.2659759521484375,-0.38034772872924805,9.53940486907959,9.208548545837402,-0.8789960145950317,-0.13978774845600128
1781547254138498,103234609,-0.7317606210708618,-0.06947387754917145,-0.10107909888029099,0.6704353094100952,-2.4066286087036133,-0.3146871328353882,9.451644897460938,7.251051902770996,0.19087226688861847,-0.3851894438266754
1781547254374117,103251276,-0.7315633893013,-0.0704713687300682,-0.10028961300849915,0.6706650853157043,-2.3396823406219482,-0.3950391709804535,9.384349822998047,9.616681098937988,0.6837760210037231,-0.9115049839019775
1781547254375227,103467947,-0.7256482243537903,-0.08430327475070953,-0.08055434376001358,0.6781143546104431,-2.2147345542907715,0.10100997239351273,9.454615592956543,0.5030205845832825,0.1990106701850891,-0.3227519989013672
1781547254377558,103484614,-0.725641131401062,-0.08445694297552109,-0.08040910959243774,0.6781200766563416,-2.3358848094940186,0.1634736806154251,9.459673881530762,2.156301259994507,0.02278890088200569,0.19024474918842316
1781547254614933,103501281,-0.7255982756614685,-0.08470813184976578,-0.08028610795736313,0.6781492233276367,-2.192949056625366,0.035238221287727356,9.428027153015137,2.5728914737701416,0.5944771766662598,-0.05186571553349495
1781547254618327,103701285,-0.7269408106803894,-0.0841212272644043,-0.07929883152246475,0.6768994927406311,-2.2277772426605225,0.14787615835666656,9.491671562194824,-0.1586066335439682,0.1321423053741455,1.0574394464492798
1781547254618872,103717952,-0.7270410060882568,-0.08410505205392838,-0.0796026960015297,0.6767581701278687,-2.233553409576416,0.16479560732841492,9.46401309967041,-0.9250282049179077,1.500411033630371,1.072281837463379
1781547254856580,103734619,-0.7271657586097717,-0.08424454182386398,-0.07928110659122467,0.6766446232795715,-2.1868345737457275,0.1481170952320099,9.416191101074219,2.7643463611602783,-0.9311624765396118,1.4936367273330688
1781547254857104,103934623,-0.7264869213104248,-0.08533919602632523,-0.07448285073041916,0.6777811050415039,-2.2828915119171143,0.33665230870246887,9.3094482421875,-0.12520769238471985,-6.469935417175293,-1.0095247030258179
1781547254858028,103951290,-0.7282981276512146,-0.043749649077653885,-0.06228039413690567,0.6810210347175598,-3.073592185974121,1.3786320686340332,7.455968379974365,-149.616455078125,-257.6364440917969,-21.804723739624023
1781547255095786,103967957,-0.7283387780189514,0.005413806065917015,0.007514698896557093,0.6851551532745361,-0.6412098407745361,1.366480827331543,13.844659805297852,83.18314361572266,-581.6241455078125,-20.510557174682617
