host_t_us,sensor_t_us,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
1781547253469043,102992508,-0.18236500024795532,-0.0067586773075163364,0.009078961797058582,0.9831658005714417,0.015140242874622345,0.2445240020751953,10.124104499816895,-2.8398334980010986,4.998593330383301,-0.6659814119338989
1781547253471603,103009175,-0.18311375379562378,-0.007543649990111589,0.008932258002460003,0.9830222725868225,-0.19228023290634155,0.32315802574157715,10.230504035949707,-3.5127310752868652,6.325883388519287,3.9028961658477783
1781547253498876,103025842,-0.18479225039482117,-0.008175578899681568,0.00889015942811966,0.9827033877372742,0.06762411445379257,0.34219834208488464,10.167522430419922,-3.035977363586426,5.225691318511963,10.423483848571777
1781547253501524,103042509,-0.1866072565317154,-0.008599678054451942,0.00890782568603754,0.982356607913971,-0.035010211169719696,0.16327325999736786,10.168797492980957,-2.9019718170166016,3.755713939666748,11.396434783935547
1781547253529053,103059176,-0.1874876320362091,-0.008964008651673794,0.008889217860996723,0.9821858406066895,-0.34898799657821655,-0.0070632402785122395,10.241226196289062,-3.179202079772949,3.330925464630127,4.860413551330566
1781547253531628,103075843,-0.1880616843700409,-0.009358836337924004,0.008806377649307251,0.9820731282234192,-0.10813432186841965,0.28190916776657104,10.142182350158691,-3.558103561401367,3.597322702407837,2.711059331893921
1781547253561233,103092510,-0.18856632709503174,-0.009840824641287327,0.008747328072786331,0.9819722175598145,-0.250127375125885,0.0786660686135292,10.164779663085938,-3.2808971405029297,4.150057792663574,2.2222537994384766
1781547253561730,103109177,-0.18830953538417816,-0.010194544680416584,0.008717241697013378,0.9820181131362915,-0.17027217149734497,0.1830248087644577,10.181622505187988,-3.2090795040130615,3.190682888031006,-3.098944902420044
1781547253589495,103125844,-0.18854071199893951,-0.010392163880169392,0.008667311631143093,0.9819721579551697,-0.07336322963237762,0.26453837752342224,10.219529151916504,-3.5737531185150146,2.1981520652770996,0.3230721950531006
1781547253591449,103142511,-0.18890447914600372,-0.010389475151896477,0.008650552481412888,0.9819024801254272,-0.03549479320645332,0.14528720080852509,10.186240196228027,-3.6175129413604736,0.8124541640281677,1.2631738185882568
1781547253619221,103159178,-0.18914200365543365,-0.010394181124866009,0.008623791858553886,0.9818569421768188,-0.29069817066192627,0.1852240413427353,10.192511558532715,-3.667853832244873,0.8662536144256592,0.37902316451072693
1781547253649529,103175845,-0.18921759724617004,-0.010470600798726082,0.008457683026790619,0.9818430542945862,-0.09693282097578049,0.20928780734539032,10.183817863464355,-4.505786895751953,1.5197234153747559,-0.7698155045509338
1781547253651378,103192512,-0.1891811490058899,-0.010643764398992062,0.008109554648399353,0.9818511009216309,-0.2220180332660675,0.19632677733898163,10.163090705871582,-5.601767539978027,2.4015049934387207,-1.5741567611694336
1781547253679144,103209179,-0.18913239240646362,-0.01078148651868105,0.007881302386522293,0.981860876083374,-0.12632493674755096,0.19904984533786774,10.172325134277344,-4.8376240730285645,2.005326986312866,-1.6487023830413818
1781547253681282,103225846,-0.18911121785640717,-0.011082394048571587,0.007476056460291147,0.9818648099899292,-0.11612328141927719,0.1763915866613388,10.177356719970703,-5.82187032699585,3.3390960693359375,-1.47463858127594
1781547253709239,103242513,-0.18907800316810608,-0.011487270705401897,0.007301730569452047,0.9818677306175232,-0.1717127561569214,0.12235628068447113,10.115132331848145,-4.127269268035889,3.7403571605682373,-1.543907880783081
1781547253711008,103259180,-0.18900997936725616,-0.013058719225227833,0.008323593065142632,0.9818531274795532,-0.1679941713809967,0.08087616413831711,10.004624366760254,5.4681925773620605,10.05988597869873,-1.722224473953247
1781547253739393,103275847,-0.1889978051185608,-0.013371609151363373,0.008730457164347172,0.9818477034568787,-0.26535800099372864,0.33655691146850586,10.357665061950684,-0.3244616985321045,2.3656210899353027,-1.3387502431869507
1781547253769518,103292514,-0.1889978051185608,-0.013384152203798294,0.008769260719418526,0.9818471670150757,-0.2028833031654358,0.22218497097492218,10.17548656463623,-3.2010750770568848,0.8166672587394714,-1.2777022123336792
1781547253773649,103309181,-0.188984677195549,-0.01339095737785101,0.008770917542278767,0.9818495512008667,-0.2028139978647232,0.2252226322889328,10.191001892089844,-3.4578559398651123,0.8250427842140198,-1.374070405960083
1781547253799050,103325848,-0.18896484375,-0.013403018936514854,0.008766629733145237,0.9818533062934875,-0.19822825491428375,0.21352054178714752,10.170204162597656,-3.490626811981201,0.8678287267684937,-1.4231313467025757
1781547253801667,103342515,-0.1889456957578659,-0.013410558924078941,0.008769837208092213,0.9818568229675293,-0.1990983635187149,0.2072177231311798,10.176406860351562,-3.445945978164673,0.8274504542350769,-1.4159855842590332
1781547253829024,103359182,-0.18893030285835266,-0.013424184173345566,0.008780443109571934,0.9818595051765442,-0.20437216758728027,0.21981137990951538,10.18048095703125,-3.3887012004852295,0.8594149947166443,-1.3896042108535767
1781547253831014,103375849,-0.18891142308712006,-0.013434430584311485,0.008813356049358845,0.9818627238273621,-0.19482287764549255,0.21435625851154327,10.18736457824707,-3.2421071529388428,0.8073699474334717,-1.411118984222412
1781547253859587,103392516,-0.18886293470859528,-0.013447102159261703,0.008846360258758068,0.9818716049194336,-0.19903650879859924,0.21809610724449158,10.172422409057617,-3.2360496520996094,0.8213289380073547,-1.6176724433898926
1781547253861142,103409183,-0.18854078650474548,-0.013457441702485085,0.008910258300602436,0.9819328188896179,-0.19186288118362427,0.22705087065696716,10.190906524658203,-3.0084166526794434,0.7439529895782471,-3.5301218032836914
1781547253889851,103425850,-0.18822439014911652,-0.013480599038302898,0.008998244069516659,0.9819924235343933,-0.21299603581428528,0.21472561359405518,10.173491477966309,-2.829716682434082,0.7999935746192932,-3.488398790359497
1781547253919165,103442517,-0.18806491792201996,-0.01348064560443163,0.009046279825270176,0.9820225238800049,-0.20551858842372894,0.2174597829580307,10.197327613830566,-3.1419615745544434,0.7079543471336365,-2.392495632171631
1781547253922179,103459184,-0.1877467781305313,-0.013501991517841816,0.009084369987249374,0.9820828437805176,-0.1894715279340744,0.23588934540748596,10.177520751953125,-3.1685218811035156,0.8519360423088074,-3.5063276290893555
1781547253949243,103475851,-0.18739570677280426,-0.013519380241632462,0.00909416750073433,0.9821494817733765,-0.21421180665493011,0.21598142385482788,10.21040153503418,-3.3619229793548584,0.8591717481613159,-3.739288330078125
1781547253952962,103492518,-0.1871216744184494,-0.013535541482269764,0.009085236117243767,0.9822015166282654,-0.20551039278507233,0.2294503152370453,10.183034896850586,-3.4963126182556152,0.8810831904411316,-3.202035427093506
1781547253979435,103509185,-0.1869708150625229,-0.013530352152884007,0.009078454226255417,0.9822303652763367,-0.19667476415634155,0.2218799591064453,10.19066333770752,-3.519390106201172,0.7441450357437134,-2.338554859161377
1781547253981456,103525852,-0.18691092729568481,-0.01352984644472599,0.009073377586901188,0.9822418689727783,-0.2143246978521347,0.21927224099636078,10.18068790435791,-3.508927822113037,0.7807968854904175,-1.7018487453460693
