host_t_us,sensor_t_us,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
1781544002310127,98399862,0.6961113810539246,-0.00461324630305171,0.021001169458031654,-0.7176117897033691,-0.22367015480995178,-0.3600989878177643,9.727911949157715,0.7121546864509583,0.06462723761796951,0.1524403840303421
1781544002311857,98416529,0.6961073279380798,-0.0046036383137106895,0.021012451499700546,-0.7176154851913452,-0.22588039934635162,-0.35502082109451294,9.715568542480469,0.6909089684486389,0.20826326310634613,0.07725431025028229
1781544002340106,98433196,0.6961067318916321,-0.004599335137754679,0.021020814776420593,-0.7176159024238586,-0.22155319154262543,-0.3463306427001953,9.7036771774292,0.6795625686645508,0.16750065982341766,0.1091805249452591
1781544002341841,98449863,0.6961045861244202,-0.004594183526933193,0.02102338708937168,-0.7176178097724915,-0.2253190279006958,-0.35127657651901245,9.705194473266602,0.7123211026191711,0.14424432814121246,0.0940946564078331
1781544002370100,98466530,0.6961120367050171,-0.004594266414642334,0.02102775126695633,-0.7176104784011841,-0.2204304337501526,-0.3591013252735138,9.718194007873535,0.6773983240127563,0.1253165304660797,0.18495570123195648
1781544002372013,98483197,0.6961101293563843,-0.004589186981320381,0.02102932520210743,-0.7176122665405273,-0.21674320101737976,-0.3681204617023468,9.72815990447998,0.7168929576873779,0.1390577256679535,0.09625891596078873
1781544002400328,98499864,0.6961156129837036,-0.004585452377796173,0.021025890484452248,-0.7176070809364319,-0.20737726986408234,-0.3462699055671692,9.698532104492188,0.7344377040863037,0.10706749558448792,0.16550284624099731
1781544002430101,98516531,0.69611656665802,-0.004585528280586004,0.021025946363806725,-0.7176061272621155,-0.2101808488368988,-0.36078208684921265,9.733878135681152,0.6994123458862305,0.10587649047374725,0.12242230027914047
1781544002431884,98533198,0.6961187720298767,-0.004590746480971575,0.02102789282798767,-0.7176040410995483,-0.21379998326301575,-0.3622411787509918,9.712943077087402,0.6653346419334412,0.08929227292537689,0.13324366509914398
1781544002460108,98549865,0.6961144804954529,-0.004591382574290037,0.021026596426963806,-0.7176082134246826,-0.21852414309978485,-0.35823583602905273,9.722119331359863,0.7039714455604553,0.09755236655473709,0.07193966954946518
1781544002461944,98566532,0.6961185336112976,-0.004604723304510117,0.02103147841989994,-0.7176041007041931,-0.21099264919757843,-0.35822510719299316,9.722617149353027,0.6117656230926514,0.0629880279302597,0.15119816362857819
1781544002490120,98583199,0.696117639541626,-0.004607317969202995,0.02104060910642147,-0.7176045179367065,-0.21636411547660828,-0.35066142678260803,9.71042537689209,0.6427314877510071,0.13721364736557007,0.10688820481300354
1781544002491938,98599866,0.6961055397987366,-0.004608657211065292,0.021043358370661736,-0.7176162004470825,-0.2265455722808838,-0.35790321230888367,9.707266807556152,0.6814962029457092,0.11493057757616043,-0.002458818955346942
1781544002520515,98616533,0.696111798286438,-0.004613876808434725,0.021044902503490448,-0.7176100611686707,-0.21561311185359955,-0.362727552652359,9.71565055847168,0.6668458580970764,0.08666697144508362,0.17336595058441162
1781544002521820,98633200,0.6961044669151306,-0.00461998488754034,0.02105255424976349,-0.717616856098175,-0.20667259395122528,-0.3574097454547882,9.720056533813477,0.6339591145515442,0.1138804629445076,0.04403463378548622
1781544002550352,98649867,0.6961032152175903,-0.004624508786946535,0.0210557971149683,-0.717617928981781,-0.22064483165740967,-0.3466918468475342,9.716100692749023,0.6626196503639221,0.09958856552839279,0.10149671882390976
1781544002580116,98666534,0.6960945129394531,-0.004633297678083181,0.021055443212389946,-0.7176264524459839,-0.21128948032855988,-0.35714152455329895,9.71475601196289,0.6607627272605896,0.06266786903142929,0.028372466564178467
