host_t_us,sensor_t_us,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
1785712344947424,395570873,0.45098891854286194,-0.42804601788520813,-0.229214146733284,-0.7488974332809448,8.55344295501709,-0.45927220582962036,5.3328046798706055,0.10270051658153534,0.27016910910606384,0.8242998719215393
1785712344949551,395587540,0.4510956406593323,-0.427924245595932,-0.22939550876617432,-0.748847246170044,8.554045677185059,-0.45110318064689636,5.343388080596924,2.0548622608184814,0.26286953687667847,0.5978196263313293
1785712345012889,395604207,0.4512760639190674,-0.4277222752571106,-0.22966015338897705,-0.7487727403640747,8.512885093688965,-0.35190168023109436,5.35051965713501,3.012489080429077,0.46107983589172363,0.6963068842887878
1785712345013569,395620874,0.45137473940849304,-0.4276365637779236,-0.22970610857009888,-0.7487481832504272,8.51878833770752,-0.27928996086120605,5.411655426025391,1.1787923574447632,0.5598999857902527,0.9294655919075012
1785712345015083,395637541,0.45132046937942505,-0.4278000593185425,-0.22950442135334015,-0.748749315738678,8.560620307922363,-0.3628714680671692,5.3892903327941895,-1.344641089439392,-0.12084073573350906,1.1938145160675049
1785712345015326,395654208,0.4512198567390442,-0.4278866648674011,-0.22930693626403809,-0.748820960521698,8.535138130187988,-0.46249863505363464,5.3366193771362305,-1.377310037612915,0.3983478844165802,0.5744864344596863
1785712345037336,395670875,0.4512255787849426,-0.4279065430164337,-0.2292405664920807,-0.7488264441490173,8.531832695007324,-0.43417948484420776,5.341690540313721,-0.1003633514046669,0.30929896235466003,0.8233457803726196
1785712345067098,395687542,0.4513111114501953,-0.4278836250305176,-0.22920557856559753,-0.7487987875938416,8.55233097076416,-0.3829250931739807,5.329034328460693,0.5329938530921936,0.457897424697876,1.2083110809326172
1785712345069060,395704209,0.4513501226902008,-0.42788490653038025,-0.22916659712791443,-0.7487863898277283,8.566219329833984,-0.3846123516559601,5.359437942504883,0.28610020875930786,0.3169379234313965,0.9768618941307068
1785712345097087,395720876,0.4513275623321533,-0.4279169738292694,-0.22916175425052643,-0.7487831115722656,8.543126106262207,-0.40118607878685,5.365090370178223,0.11221563071012497,-0.014816946350038052,0.544622004032135
1785712345099102,395737543,0.4513089954853058,-0.42797988653182983,-0.22917574644088745,-0.7487541437149048,8.530438423156738,-0.3652164041996002,5.375568866729736,0.1563207060098648,-0.3006034195423126,0.632076621055603
1785712345148423,395754210,0.451321005821228,-0.42801758646965027,-0.22910672426223755,-0.7487465143203735,8.527007102966309,-0.3842517137527466,5.341630935668945,-0.08905535191297531,0.19496385753154755,0.9564678072929382
1785712345148981,395770877,0.4513642489910126,-0.42805910110473633,-0.22900938987731934,-0.7487263679504395,8.563457489013672,-0.38468778133392334,5.362752437591553,-0.11486013233661652,0.2745233178138733,1.2573977708816528
1785712345157083,395787544,0.4513970911502838,-0.4280298054218292,-0.2289978712797165,-0.7487268447875977,8.554672241210938,-0.44310107827186584,5.32943058013916,0.4833948612213135,0.4169427156448364,0.7759687304496765
1785712345159062,395804211,0.45140746235847473,-0.42794352769851685,-0.22916200757026672,-0.7487197518348694,8.50735092163086,-0.4158952534198761,5.360449314117432,1.4731463193893433,0.1101025864481926,0.05415164679288864
1785712345187622,395820878,0.4514109790325165,-0.427887499332428,-0.22933654487133026,-0.7486962676048279,8.524860382080078,-0.36390554904937744,5.363400936126709,1.482815146446228,-0.13953797519207,0.11386766284704208
1785712345217076,395837545,0.4514157474040985,-0.42786017060279846,-0.22934813797473907,-0.7487054467201233,8.544270515441895,-0.32326409220695496,5.347506523132324,0.5290622711181641,0.3155164420604706,0.5562885999679565
1785712345218958,395854212,0.4513823390007019,-0.42786934971809387,-0.22923409938812256,-0.7487552762031555,8.567529678344727,-0.36322200298309326,5.370574474334717,-0.42499151825904846,0.5776367783546448,0.6496596336364746
1785712345247067,395870879,0.45133519172668457,-0.4279167652130127,-0.22912010550498962,-0.7487914562225342,8.55439281463623,-0.41964760422706604,5.379087448120117,-0.5781811475753784,0.31966572999954224,0.6726983785629272
1785712345248990,395887546,0.451333612203598,-0.42794740200042725,-0.2290985882282257,-0.7487813830375671,8.522891998291016,-0.4341408312320709,5.360162734985352,0.13139954209327698,0.0557396337389946,0.7363458871841431
1785712345282316,395904213,0.4513980448246002,-0.42795640230178833,-0.22907313704490662,-0.7487452030181885,8.535515785217285,-0.42806217074394226,5.328998565673828,0.4095662832260132,0.20737965404987335,1.1315370798110962
1785712345282794,395920880,0.4514930248260498,-0.4279666543006897,-0.22901713848114014,-0.7486993074417114,8.591188430786133,-0.4297637343406677,5.319705963134766,0.41380512714385986,0.3113671839237213,1.4483404159545898
1785712345307079,395937547,0.4515552520751953,-0.4279381036758423,-0.22900652885437012,-0.7486812472343445,8.573809623718262,-0.419186532497406,5.2962799072265625,0.5381420850753784,0.4055323004722595,0.9433093070983887
1785712345308768,395954214,0.4515751600265503,-0.4279178977012634,-0.22903497517108917,-0.7486721873283386,8.526345252990723,-0.393220990896225,5.36348819732666,0.6418478488922119,0.1978388875722885,0.6364947557449341
1785712345337291,395970881,0.45157983899116516,-0.42794087529182434,-0.2290482074022293,-0.7486522197723389,8.53891372680664,-0.36561354994773865,5.355338096618652,0.38522782921791077,-0.0323360338807106,0.6939632296562195
1785712345367073,395987548,0.45154550671577454,-0.42797720432281494,-0.22891461849212646,-0.7486929893493652,8.516756057739258,-0.3683149814605713,5.3826904296875,-0.5344858169555664,0.46734848618507385,0.8114550709724426
1785712345369464,396004215,0.4515228271484375,-0.42806971073150635,-0.22869758307933807,-0.748720109462738,8.510893821716309,-0.3766627311706543,5.393660068511963,-1.1464885473251343,0.41864603757858276,1.208836317062378
1785712345414557,396020882,0.451531320810318,-0.4281580448150635,-0.22845983505249023,-0.7487370371818542,8.564796447753906,-0.42565613985061646,5.338475227355957,-1.0021225214004517,0.5168322324752808,1.534949779510498
1785712345415055,396037549,0.4515393078327179,-0.4281559884548187,-0.2283216416835785,-0.7487754225730896,8.563719749450684,-0.4581752419471741,5.313992023468018,-0.38693106174468994,0.7433509826660156,0.9438214898109436
