host_t_us,sensor_t_us,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
1781545723007954,817050129,0.6280472874641418,0.14854417741298676,-0.10952869057655334,0.755972683429718,3.6876323223114014,0.2225840985774994,9.581633567810059,0.5506026148796082,0.2065984308719635,0.6307319402694702
1781545723009661,817066796,0.6280444264411926,0.14853934943675995,-0.10953571647405624,0.7559750080108643,3.7460949420928955,0.18751128017902374,9.54099178314209,0.4182553291320801,0.17759844660758972,0.6598599553108215
1781545723040002,817083463,0.6280378103256226,0.1485455483198166,-0.10953664779663086,0.7559791207313538,3.725510358810425,0.20885765552520752,9.587933540344238,0.4975074231624603,0.14525602757930756,0.6586369276046753
1781545723069003,817100130,0.6280419230461121,0.14855116605758667,-0.10954490303993225,0.7559734582901001,3.7181718349456787,0.21258758008480072,9.594477653503418,0.4368950128555298,0.11461041867733002,0.5637418627738953
1781545723074062,817116797,0.628042995929718,0.14854730665683746,-0.10954935103654861,0.755972683429718,3.7229819297790527,0.20223094522953033,9.589417457580566,0.42867332696914673,0.1832396537065506,0.6184378266334534
1781545723100158,817133464,0.6280412077903748,0.14855016767978668,-0.1095474436879158,0.7559738159179688,3.7186334133148193,0.21114642918109894,9.586474418640137,0.4946387708187103,0.17577354609966278,0.6301684379577637
1781545723100654,817150131,0.628037691116333,0.14854879677295685,-0.1095508337020874,0.7559766173362732,3.712414264678955,0.22149239480495453,9.576067924499512,0.4452318847179413,0.17491550743579865,0.6392096877098083
1781545723128942,817166798,0.628036379814148,0.1485467404127121,-0.10954808443784714,0.7559784054756165,3.722838878631592,0.20966587960720062,9.58639907836914,0.47446879744529724,0.20593251287937164,0.6256093978881836
1781545723129865,817183465,0.6280375719070435,0.14854368567466736,-0.10955429822206497,0.755977213382721,3.706578016281128,0.20360763370990753,9.577269554138184,0.4201827347278595,0.17113764584064484,0.6111637353897095
1781545723158416,817200132,0.6280379295349121,0.14854364097118378,-0.10954749584197998,0.7559778690338135,3.7302775382995605,0.21044549345970154,9.582776069641113,0.5031294822692871,0.21297596395015717,0.6082439422607422
1781545723160127,817216799,0.6280348300933838,0.14853136241436005,-0.1095399484038353,0.7559840679168701,3.708259344100952,0.21502120792865753,9.585123062133789,0.45869138836860657,0.28275778889656067,0.6519776582717896
1781545723188622,817233466,0.6280329823493958,0.14853745698928833,-0.10953246057033539,0.7559854388237,3.702399253845215,0.20343616604804993,9.597987174987793,0.5363747477531433,0.18300916254520416,0.619488000869751
1781545723217889,817250133,0.6280253529548645,0.14854300022125244,-0.1095183715224266,0.7559927105903625,3.7171409130096436,0.2180522233247757,9.589900016784668,0.5785588622093201,0.21616478264331818,0.6682673096656799
1781545723219692,817266800,0.628014326095581,0.1485559046268463,-0.10952401906251907,0.7559985518455505,3.7131998538970947,0.20897699892520905,9.6017484664917,0.5085593461990356,0.08852388709783554,0.6911522746086121
1781545723248234,817283467,0.628018856048584,0.1485530287027359,-0.10952451080083847,0.7559952735900879,3.7226312160491943,0.2132491022348404,9.574701309204102,0.449842244386673,0.1955593377351761,0.5887398719787598
1781545723249938,817300134,0.6280155777931213,0.14855524897575378,-0.10952287912368774,0.7559977769851685,3.719670534133911,0.20796717703342438,9.595793724060059,0.49063047766685486,0.17802748084068298,0.637583315372467
1781545723277897,817316801,0.6280138492584229,0.1485639363527298,-0.10952427983283997,0.755997359752655,3.718493938446045,0.20052866637706757,9.586756706237793,0.5000431537628174,0.12935054302215576,0.6185659766197205
1781545723279841,817333468,0.6280179619789124,0.14856480062007904,-0.10952010750770569,0.7559943795204163,3.7233188152313232,0.19643409550189972,9.591084480285645,0.4862762987613678,0.195981964468956,0.5743327140808105
1781545723309218,817350135,0.6280148029327393,0.14856693148612976,-0.10952137410640717,0.7559963464736938,3.712918519973755,0.20320367813110352,9.56302547454834,0.4727015495300293,0.16532357037067413,0.6344329714775085
1781545723310041,817366802,0.6280043721199036,0.14856860041618347,-0.10951783508062363,0.7560052275657654,3.714956521987915,0.2190951704978943,9.571165084838867,0.5100833177566528,0.19010385870933533,0.7010259628295898
1781545723339174,817383469,0.6279916167259216,0.14856654405593872,-0.10952163487672806,0.7560156583786011,3.7096598148345947,0.20592567324638367,9.594082832336426,0.46052274107933044,0.17775854468345642,0.7320558428764343
1781545723367874,817400136,0.6279903054237366,0.14857117831707,-0.109535813331604,0.7560137510299683,3.7103793621063232,0.21553443372249603,9.581578254699707,0.4112054705619812,0.09397940337657928,0.6172211766242981
1781545723369997,817416803,0.6279933452606201,0.14856821298599243,-0.1095300167798996,0.7560125589370728,3.7287003993988037,0.2020735889673233,9.591981887817383,0.48226797580718994,0.22397662699222565,0.5928635001182556
1781545723398010,817433470,0.6279885172843933,0.1485658586025238,-0.1095329076051712,0.756016731262207,3.7111589908599854,0.2080458551645279,9.568915367126465,0.4507642686367035,0.18267616629600525,0.6637594699859619
1781545723399708,817450137,0.6279844641685486,0.14856639504432678,-0.1095244362950325,0.75602126121521,3.7187111377716064,0.21751220524311066,9.574667930603027,0.5202900171279907,0.2177143692970276,0.6428723931312561
1781545723427869,817466804,0.6279751062393188,0.14857685565948486,-0.10952597856521606,0.7560266852378845,3.705298900604248,0.21485279500484467,9.6012601852417,0.5128494501113892,0.11951524019241333,0.6672300100326538
1781545723429733,817483471,0.6279728412628174,0.14857105910778046,-0.10952349007129669,0.7560299634933472,3.709757089614868,0.21459032595157623,9.592264175415039,0.45799994468688965,0.22480909526348114,0.6367125511169434
1781545723457894,817500138,0.6279706954956055,0.14858205616474152,-0.10952714830636978,0.7560290694236755,3.7024004459381104,0.22295857965946198,9.573699951171875,0.4970976412296295,0.10681135207414627,0.6173108816146851
1781545723460405,817516805,0.6279715895652771,0.14858239889144897,-0.10953317582607269,0.756027340888977,3.7124106884002686,0.21112854778766632,9.596445083618164,0.4370999038219452,0.15360575914382935,0.6120602488517761
1781545723488078,817533472,0.6279680728912354,0.14859123528003693,-0.10954231023788452,0.7560272812843323,3.711198329925537,0.21905700862407684,9.581778526306152,0.4582432210445404,0.09406904131174088,0.6266595125198364
1781545723518124,817550139,0.6279691457748413,0.14858880639076233,-0.10954821109771729,0.7560260891914368,3.7129077911376953,0.2076202929019928,9.606014251708984,0.4246906042098999,0.16919109225273132,0.6134433746337891
1781545723519797,817566806,0.6279697418212891,0.14858780801296234,-0.10955449938774109,0.7560248970985413,3.719956636428833,0.200031578540802,9.585823059082031,0.43146511912345886,0.15972718596458435,0.6209350824356079
1781545723547859,817583473,0.6279629468917847,0.1485944390296936,-0.10956709086894989,0.756027340888977,3.718890905380249,0.20639364421367645,9.610814094543457,0.436984658241272,0.09079061448574066,0.6611086130142212
1781545723549708,817600140,0.6279513835906982,0.14859414100646973,-0.10956614464521408,0.7560371160507202,3.7144320011138916,0.22770588099956512,9.577361106872559,0.48727521300315857,0.18888723850250244,0.7084920406341553
1781545723577993,817616807,0.6279478073120117,0.14860288798809052,-0.10956548899412155,0.75603848695755,3.7314112186431885,0.216628760099411,9.570992469787598,0.5148600339889526,0.13841742277145386,0.63550865650177
1781545723581381,817633474,0.6279517412185669,0.14860829710960388,-0.1095617264509201,0.7560346722602844,3.704679012298584,0.2096944898366928,9.577680587768555,0.5031806826591492,0.16954965889453888,0.5703628063201904
1781545723608155,817650141,0.6279557347297668,0.14860500395298004,-0.10958323627710342,0.7560288906097412,3.709714651107788,0.2144831269979477,9.584200859069824,0.3324848413467407,0.10363537818193436,0.5927994251251221
1781545723609481,817666808,0.627950131893158,0.14860789477825165,-0.10958981513977051,0.7560320496559143,3.7202320098876953,0.2202766090631485,9.575277328491211,0.4558611810207367,0.13802042603492737,0.6648992896080017
1781545723638402,817683475,0.6279463768005371,0.14861150085926056,-0.10958972573280334,0.7560344934463501,3.701857328414917,0.20851077139377594,9.567241668701172,0.4884277880191803,0.16347946226596832,0.6389151811599731
1781545723668152,817700142,0.6279433369636536,0.14860759675502777,-0.10958819091320038,0.7560380101203918,3.718958854675293,0.21186882257461548,9.595464706420898,0.4663752615451813,0.2104915827512741,0.6494035720825195
1781545723671160,817716809,0.62794029712677,0.14860673248767853,-0.10958704352378845,0.7560408115386963,3.706073760986328,0.21950045228004456,9.58751106262207,0.47183069586753845,0.19220410287380219,0.6331651210784912
1781545723698495,817733476,0.6279472708702087,0.14860418438911438,-0.10958927124738693,0.756035327911377,3.716813087463379,0.21526622772216797,9.593419075012207,0.43152913451194763,0.18541672825813293,0.5520368814468384
1781545723700103,817750143,0.627950131893158,0.1486097276210785,-0.10959991067647934,0.7560303211212158,3.7126150131225586,0.21442948281764984,9.587790489196777,0.42664992809295654,0.10446778684854507,0.5790838599205017
1781545723728009,817766810,0.6279531121253967,0.14859940111637115,-0.10960482805967331,0.7560291290283203,3.7029623985290527,0.20551033318042755,9.5787992477417,0.391022652387619,0.21560128033161163,0.6009058952331543
1781545723729948,817783477,0.6279487609863281,0.1486051082611084,-0.10960682481527328,0.756031334400177,3.71789288520813,0.21302738785743713,9.554738998413086,0.4867886006832123,0.14291246235370636,0.6397092342376709
1781545723757955,817800144,0.627949059009552,0.14860062301158905,-0.10960046947002411,0.7560328841209412,3.7189767360687256,0.20403335988521576,9.563203811645508,0.4832283556461334,0.23488767445087433,0.6188092231750488
1781545723759949,817816811,0.6279396414756775,0.14859625697135925,-0.10959858447313309,0.7560418248176575,3.729536771774292,0.20779280364513397,9.599610328674316,0.4738413989543915,0.21515309810638428,0.7012949585914612
1781545723788656,817833478,0.6279512047767639,0.14859113097190857,-0.10959389060735703,0.7560338973999023,3.719259738922119,0.20950156450271606,9.598787307739258,0.44746023416519165,0.22945772111415863,0.5067536234855652
1781545723817909,817850145,0.6279390454292297,0.14859506487846375,-0.10960223525762558,0.756041944026947,3.715224266052246,0.22606457769870758,9.56116771697998,0.45967745780944824,0.12481708079576492,0.7195823192596436
1781545723819486,817866812,0.6279295086860657,0.1486135721206665,-0.10960304737091064,0.7560461163520813,3.719782829284668,0.19713132083415985,9.582589149475098,0.5484510660171509,0.07907280325889587,0.6483405828475952
1781545723848790,817883479,0.6279307007789612,0.14860926568508148,-0.10959531366825104,0.756047248840332,3.712893486022949,0.21435809135437012,9.57204818725586,0.4865836501121521,0.2398565262556076,0.6025451421737671
1781545723849463,817900146,0.6279262900352478,0.14860999584197998,-0.1095905676484108,0.7560514211654663,3.7206809520721436,0.21857626736164093,9.60054874420166,0.5005297660827637,0.19981105625629425,0.644178569316864
1781545723878155,817916813,0.6279200911521912,0.14860211312770844,-0.10959065705537796,0.7560579776763916,3.7222402095794678,0.2071855664253235,9.606246948242188,0.44473254680633545,0.2251676470041275,0.6815731525421143
1781545723879921,817933480,0.627920389175415,0.14860570430755615,-0.10958623141050339,0.7560576796531677,3.7182860374450684,0.21383917331695557,9.575005531311035,0.5067408680915833,0.18275301158428192,0.605170488357544
1781545723908230,817950147,0.6279136538505554,0.14860081672668457,-0.10958868265151978,0.7560638785362244,3.7264974117279053,0.19467084109783173,9.575216293334961,0.4446556568145752,0.19827429950237274,0.6815987229347229
1781545723909550,817966814,0.6279100179672241,0.1485973447561264,-0.10958607494831085,0.7560678720474243,3.712421417236328,0.22174988687038422,9.59017562866211,0.47143375873565674,0.21286073327064514,0.646458089351654
1781545723939104,817983481,0.6279075145721436,0.14859265089035034,-0.10959205776453018,0.7560701966285706,3.723257064819336,0.21592441201210022,9.586578369140625,0.4164048731327057,0.18107537925243378,0.6367765069007874
1781545723967811,818000148,0.6279081702232361,0.1485835462808609,-0.10960371047258377,0.7560697793960571,3.722062826156616,0.2130059003829956,9.584471702575684,0.3618369996547699,0.17909039556980133,0.6160046458244324
1781545723970126,818016815,0.6279069185256958,0.1485842913389206,-0.10959925502538681,0.7560713887214661,3.7097320556640625,0.20280671119689941,9.583809852600098,0.49448516964912415,0.1982230693101883,0.6172339916229248
1781545723997932,818033482,0.6279060244560242,0.14859966933727264,-0.10960405319929123,0.756068229675293,3.7208075523376465,0.2124374359846115,9.580945014953613,0.5042436122894287,0.07743359357118607,0.5897260308265686
1781545723999835,818050149,0.6279062628746033,0.14859919250011444,-0.10960255563259125,0.7560682892799377,3.726776361465454,0.21116788685321808,9.5816068649292,0.47386693954467773,0.1914101094007492,0.6121242046356201
1781545724030394,818066816,0.6279036402702332,0.14861039817333221,-0.10959292203187943,0.7560697793960571,3.7133982181549072,0.20581677556037903,9.5955810546875,0.5672380328178406,0.1648625284433365,0.6097167134284973
1781545724032159,818083483,0.6279023289680481,0.14861446619033813,-0.10960787534713745,0.7560679316520691,3.725532293319702,0.20759890973567963,9.595097541809082,0.4062558114528656,0.09360161423683167,0.6209415197372437
1781545724059534,818100150,0.6279000639915466,0.14860877394676208,-0.10960467904806137,0.7560713291168213,3.7130649089813232,0.2155592292547226,9.586002349853516,0.4672204852104187,0.22744719684123993,0.6457793712615967
1781545724060900,818116817,0.6278942227363586,0.14861932396888733,-0.10960889607667923,0.7560734748840332,3.7358062267303467,0.2154308259487152,9.597864151000977,0.500709056854248,0.10709308832883835,0.6544108390808105
1781545724088808,818133484,0.6278895735740662,0.1486252397298813,-0.1096067726612091,0.756076455116272,3.7002909183502197,0.19493190944194794,9.623846054077148,0.5117481350898743,0.1601882129907608,0.6447804570198059
1781545724118596,818150151,0.6278905868530273,0.14863009750843048,-0.10960658639669418,0.756074845790863,3.716662883758545,0.20261003077030182,9.602910041809082,0.4901438355445862,0.1570250540971756,0.6047606468200684
1781545724119363,818166818,0.6278841495513916,0.14862284064292908,-0.10959836095571518,0.7560827732086182,3.7181732654571533,0.2039920836687088,9.580005645751953,0.49139875173568726,0.25856661796569824,0.677423894405365
1781545724147901,818183485,0.6278837323188782,0.14861658215522766,-0.10960545390844345,0.7560833096504211,3.7173566818237305,0.21299533545970917,9.591731071472168,0.40718427300453186,0.18439219892024994,0.6352396607398987
1781545724149745,818200152,0.6278875470161438,0.1486109346151352,-0.10960705578327179,0.7560810446739197,3.7173280715942383,0.21082457900047302,9.572091102600098,0.42666274309158325,0.20489518344402313,0.5819268226623535
1781545724177920,818216819,0.6278865933418274,0.14860619604587555,-0.10960812121629715,0.7560825347900391,3.710179090499878,0.21183663606643677,9.571515083312988,0.44446995854377747,0.20314712822437286,0.6313402056694031
1781545724180172,818233486,0.6278737187385559,0.14862045645713806,-0.10960890352725983,0.7560902833938599,3.7041208744049072,0.19982801377773285,9.605228424072266,0.5447949171066284,0.10286059230566025,0.7077428698539734
1781545724207912,818250153,0.6278706192970276,0.14861997961997986,-0.10961717367172241,0.7560917139053345,3.713576555252075,0.20302486419677734,9.584446907043457,0.4253949224948883,0.1480349898338318,0.6440249085426331
1781545724209611,818266820,0.6278719902038574,0.14861756563186646,-0.1096198558807373,0.7560907006263733,3.7240195274353027,0.20669065415859222,9.590269088745117,0.4402886927127838,0.18302194774150848,0.6043508648872375
1781545724238136,818283487,0.6278735399246216,0.14862705767154694,-0.10963089764118195,0.7560858726501465,3.72300386428833,0.2040584534406662,9.593481063842773,0.4435158967971802,0.08136514574289322,0.5835789442062378
1781545724267841,818300154,0.6278809309005737,0.1486259549856186,-0.10963818430900574,0.7560790777206421,3.7159616947174072,0.224760964512825,9.584214210510254,0.412204384803772,0.15491199493408203,0.5553025007247925
1781545724269473,818316821,0.6278749108314514,0.14863502979278564,-0.10964007675647736,0.7560819983482361,3.711613178253174,0.20967303216457367,9.585125923156738,0.5048326849937439,0.1251884549856186,0.6532454490661621
1781545724298004,818333488,0.6278810501098633,0.14863067865371704,-0.10963879525661469,0.7560778856277466,3.7203140258789062,0.2250078171491623,9.587007522583008,0.45011118054389954,0.21113190054893494,0.576484203338623
1781545724299638,818350155,0.6278772354125977,0.14862535893917084,-0.10964629054069519,0.7560809850692749,3.7188405990600586,0.20947615802288055,9.574894905090332,0.4105011820793152,0.17772012948989868,0.6546030044555664
1781545724328586,818366822,0.6278789639472961,0.148627370595932,-0.10962700843811035,0.7560819387435913,3.7173779010772705,0.23246395587921143,9.58703327178955,0.5723477602005005,0.2569658160209656,0.5821446180343628
1781545724329407,818383489,0.6278823018074036,0.14862357079982758,-0.10962630808353424,0.756079912185669,3.718843936920166,0.20734477043151855,9.573503494262695,0.4521346092224121,0.20542025566101074,0.595706582069397
