host_t_us,sensor_t_us,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
1781545723004161,731397648,0.1706288456916809,-0.0058327773585915565,0.0034707633312791586,-0.9853121042251587,0.10474710911512375,-0.07811152189970016,9.74201774597168,0.7510859966278076,0.08687186986207962,0.11777359247207642
1781545723005649,731414315,0.17062485218048096,-0.005833910312503576,0.003471985924988985,-0.985312819480896,0.0965111032128334,-0.09105023741722107,9.738380432128906,0.6920102834701538,0.024517755955457687,0.06442233920097351
1781545723037745,731430982,0.1706351339817047,-0.0058331056497991085,0.003477239515632391,-0.9853109121322632,0.10176455229520798,-0.07940610498189926,9.750343322753906,0.6674348711967468,0.041998423635959625,0.15683294832706451
1781545723038664,731447649,0.17063552141189575,-0.005836846772581339,0.0034710275940597057,-0.9853108525276184,0.09819559007883072,-0.0867265909910202,9.750528335571289,0.7394450306892395,-0.001946565113030374,0.08764025568962097
1781545723064479,731464316,0.17063289880752563,-0.005843332502990961,0.003471802920103073,-0.9853112697601318,0.10902425646781921,-0.07421345263719559,9.733166694641113,0.6888343095779419,-0.012242870405316353,0.06384605169296265
1781545723094691,731480983,0.17064432799816132,-0.00583807285875082,0.003458624240010977,-0.985309362411499,0.09085731208324432,-0.09174042195081711,9.734363555908203,0.7976242899894714,0.05047622695565224,0.1733403503894806
1781545723096037,731497650,0.17064674198627472,-0.005841352511197329,0.0034567087423056364,-0.9853089451789856,0.10500460118055344,-0.07840119302272797,9.763635635375977,0.7109764814376831,0.006115031894296408,0.10757975280284882
1781545723124344,731514317,0.1706472933292389,-0.005843766964972019,0.003464137902483344,-0.985308825969696,0.08178070932626724,-0.08472750335931778,9.73770809173584,0.6485199332237244,0.023057829588651657,0.08812688291072845
1781545723128392,731530984,0.17064858973026276,-0.0058440654538571835,0.0034646745771169662,-0.9853085875511169,0.10402829200029373,-0.08556076139211655,9.726668357849121,0.6977474689483643,0.029307331889867783,0.0941970944404602
1781545723155605,731547651,0.17064973711967468,-0.005839357152581215,0.0034549206029623747,-0.9853084683418274,0.09471584856510162,-0.09218389540910721,9.739471435546875,0.7732793688774109,0.051167767494916916,0.08524546772241592
1781545723184178,731564318,0.17065003514289856,-0.005835742689669132,0.0034571108408272266,-0.9853084087371826,0.10003724694252014,-0.08367609977722168,9.749849319458008,0.69110107421875,0.057775843888521194,0.08623155206441879
